state_name,jurisdiction_name,agency_name,fee_name,calc_type,rate,unit_label,applies_to,use_subtype,min_units,max_units,min_sqft,max_sqft,service_area_name,description,source_url,legal_citation,effective_date
Texas,Austin,Austin Energy,Auxiliary Power Electrical Permit Base Fee,flat_fee,111.66,flat fee,Residential,,,,,,Citywide,Auxiliary Power Electrical Permit Base Fee.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Solar Inspection Fee - 1-50 kW,formula,,per kW,Residential,,,,1000,50000,Citywide,Solar Inspection Fee for systems between 1 kW and 50 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Solar Inspection Fee - 401-800 kW,formula,,per kW,Residential,,,,401000,800000,Citywide,Solar Inspection Fee for systems between 401 kW and 800 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Pre-Wire for Solar Inspection Fee,flat_fee,37.22,flat fee,Residential,,,,,,Citywide,Pre-Wire for Solar Inspection Fee.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Tree Inspection - New Construction,flat_fee,569.16,flat fee,Residential,,,,,,Citywide,Tree inspection fee for new construction.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Energy Storage Systems (ESS) Inspection Fee - above 240 kW,formula,,per kW,Residential,,,,240001,,Citywide,Energy Storage Systems (ESS) Inspection Fee for systems above 240 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Solar Inspection Fee - 51-100 kW,formula,,per kW,Residential,,,,51000,100000,Citywide,Solar Inspection Fee for systems between 51 kW and 100 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Energy Storage Systems (ESS) Inspection Fee - 121-240 kW,formula,,per kW,Residential,,,,121000,240000,Citywide,Energy Storage Systems (ESS) Inspection Fee for systems between 121 kW and 240 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Energy Storage Systems (ESS) Inspection Fee - less than 15 kW,formula,,per kW,Residential,,,,0,14999,Citywide,Energy Storage Systems (ESS) Inspection Fee for systems less than 15 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Energy Storage Systems (ESS) Inspection Fee - 61-120 kW,formula,,per kW,Residential,,,,61000,120000,Citywide,Energy Storage Systems (ESS) Inspection Fee for systems between 61 kW and 120 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Energy Storage Systems (ESS) Inspection Fee - 15 - 30 kW,formula,,per kW,Residential,,,,15000,30000,Citywide,Energy Storage Systems (ESS) Inspection Fee for systems between 15 kW and 30 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Energy Storage Systems (ESS) Inspection Fee - 31-60 kW,formula,,per kW,Residential,,,,31000,60000,Citywide,Energy Storage Systems (ESS) Inspection Fee for systems between 31 kW and 60 kW.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Residential Plan Review Application Processing Fee,flat_fee,106.72,per application,Residential,,,,,,Citywide,Application processing fee for residential plan review.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,"Plan Review Fees - New Construction - 1,001-2,000 sq. ft.",formula,,"per sq. ft. over 1,000 sq. ft.",Residential,,,,1001,2000,Citywide,"New construction plan review fee for one and two-family dwellings between 1,001 and 2,000 sq. ft. A base fee of $1075.80 plus $0.18 per sq. ft. over 1,000 sq. ft.",https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,"Prototype Plan Review Fee (per model, per swing)",flat_fee,498.09,"per model, per swing",Residential,,,,,,Citywide,"Prototype plan review fee per model, per swing.",https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,"Plan Review Fees - New Construction - 5,001 sq. ft. and above",formula,,"per sq. ft. over 5,000 sq. ft.",Residential,,,,5001,,Citywide,"New construction plan review fee for one and two-family dwellings 5,001 sq. ft and above. A base fee of $1793.00 plus $0.018 per sq. ft. over 5,000 sq. ft.",https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,"Plan Review Fees - New Construction - 3,001-4,000 sq. ft.",formula,,"per sq. ft. over 3,000 sq. ft.",Residential,,,,3001,4000,Citywide,"New construction plan review fee for one and two-family dwellings between 3,001 and 4,000 sq. ft. A base fee of $1434.40 plus $0.18 per sq. ft. over 3,000 sq. ft.",https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,"Plan Review Fees - New Construction - 2,001-3,000 sq. ft.",formula,,"per sq. ft. over 2,000 sq. ft.",Residential,,,,2001,3000,Citywide,"New construction plan review fee for one and two-family dwellings between 2,001 and 3,000 sq. ft. A base fee of $1255.10 plus $0.18 per sq. ft. over 2,000 sq. ft.",https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Plan Review Fees - New Construction - Base fee,flat_fee,896.5,flat fee,Residential,,,,,,Citywide,Base fee for new construction plan review for one and two-family dwellings.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Zoning Review Fee,flat_fee,996.18,flat fee,Residential,,,,,,Citywide,Zoning review fee for residential projects.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,"Plan Review Fees - New Construction - 4,001-5,000 sq. ft.",formula,1613.7,"per sq. ft. over 4,000 sq. ft.",Residential,,,,4001,5000,Citywide,"New construction plan review fee for one and two-family dwellings between 4,001 and 5,000 sq. ft. A base fee of $1613.70 plus $0.18 per sq. ft. over 4,000 sq. ft.",https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Plan Review Fees - New Construction - Additional dwelling unit over 2,per_unit,130.68,per additional dwelling unit,Residential,,2,,,,Citywide,Additional plan review fee for additional dwelling units over 2 in new construction projects.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Energy,Building Service Planning Application Review Fee (Austin Energy) - Total,flat_fee,220,flat fee,Residential,,,,,,Citywide,Building Service Planning Application Review Fee (Austin Energy) with a 10% Technology Fee.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Volume Builder Registration Fee - Initial,flat_fee,1253.08,flat fee,Residential,,,,,,Citywide,Initial registration fee for the Volume Builder Program.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Volume Builder Registration Fee - Renewal,flat_fee,666.36,flat fee,Residential,,,,,,Citywide,Renewal registration fee for the Volume Builder Program.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Volume Builder Plan Review,flat_fee,225.93,flat fee,Residential,,,,,,Citywide,Plan review fee for Volume Builder Program projects.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Development Services,Plan Review Fees - New Construction - Additional structure over 2,per_unit,118,per additional structure,Residential,,2,,,,Citywide,Additional plan review fee for additional structures over 2 in new construction projects.,https://www.austintexas.gov/sites/default/files/files/Development_Services/Fees_Residential.pdf,Residential Building Plan Review & Inspection Permit Fees (PDF),2025-10-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 5 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Wastewater Volume Charge - Tier 1 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Two-Tier Volume Charge for wastewater based on water usage. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 3 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Purple Choice (Voluntary),flat_fee,6,per month,All,,,,,,Citywide,Voluntary program to support the Reuse strategies outlined in the Water Forward plan. This charge is billed per account/per customer per month.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 1 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 4 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 2 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Wastewater Volume Charge - Tier 1 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Two-Tier Volume Charge for wastewater based on water usage. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 1 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Wastewater Volume Charge - Tier 2 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Two-Tier Volume Charge for wastewater based on water usage. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Wastewater Volume Charge - Tier 2 (CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Two-Tier Volume Charge for wastewater based on water usage. This tier is for CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 5 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 4 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 2 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Water Volume Charge - Tier 3 (Non-CAP),formula,,"per 1,000 gallons",Residential,,,,,,Citywide,Five-Tier Volume Charge for water based on total billed water consumption. This tier is for Non-CAP customers.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Reserve Fund Surcharge - Water,per_unit,0.05,"per 1,000 gallons",All,,,,,,Citywide,Reserve Fund Surcharge for water billed. Revenue goes into a restricted reserve fund to offset water service revenue shortfalls that may impact operations and services.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 5/8"" Meter",per_meter_size,7.75,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 12"" Meter",per_meter_size,3410,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Community Benefit Charge - Water (Non-CAP),per_unit,0.3,"per 1,000 gallons",Residential,,,,,,Citywide,Community Benefit Charge for water billed to Non-CAP customers to fund the Customer Assistance Program (CAP).,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 6"" Meter",per_meter_size,585.13,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 2"" Meter",per_meter_size,84.48,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Community Benefit Charge - Wastewater (Non-CAP),per_unit,0.3,"per 1,000 gallons",Residential,,,,,,Citywide,Community Benefit Charge for wastewater billed to Non-CAP customers to fund the Customer Assistance Program (CAP).,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 4"" Meter",per_meter_size,253.43,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,Monthly Wastewater Fixed Charge,flat_fee,11.26,per month,Residential,,,,,,Citywide,"A monthly wastewater charge that includes the costs of billing, collections, customer service and other account management services.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,GoPurple Community Benefit Charge - Water,per_unit,0.15,"per 1,000 gallons",All,,,,,,Citywide,GoPurple Community Benefit Charge for water billed to support foundational aspects of Water Forward initiative.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 1"" Meter",per_meter_size,19.38,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 8"" Meter",per_meter_size,1557.75,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 3"" Meter",per_meter_size,142.6,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,"Monthly Water Fixed Charge - 1 1/2"" Meter",per_meter_size,50.38,per month,Residential,,,,,,Citywide,"Monthly water charges including billing, metering, collections, customer service, and servicing/monitoring of fire hydrants.",https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
Texas,Austin,Austin Water,GoPurple Community Benefit Charge - Wastewater,per_unit,0.15,"per 1,000 gallons",Residential,,,,,,Citywide,GoPurple Community Benefit Charge for wastewater billed to support foundational aspects of Water Forward initiative.,https://www.austintexas.gov/sites/default/files/files/Water/Rates/ResidentialPublicRates_2026.docx,Residential Public Rates (2026),2025-11-01
